amount,old_balance_orig,new_balance_orig,old_balance_dest,new_balance_dest,type,name_orig,name_dest,hour,day_of_week,is_fraud
5.52,6633.91,2275.54,3915.13,4072.8,transfer,C9534871,M5812104,21,3,0
372.12,3717.21,726.25,7331.93,7928.47,transfer,C7065502,M6342208,8,4,1
8006.49,6630.91,3746.05,4338.38,7231.76,transfer,C2300119,M6741514,10,3,1
845.98,1004.11,7236.88,5965.01,2194.05,payment,C8564163,M9332423,11,6,1
0.4,8130.91,279.79,1770.4,9766.3,transfer,C2193206,M9323687,3,1,1
21.51,3144.06,9413.93,5758.58,7543.79,cash_in,C7770171,M8763781,17,4,0
20.2,5707.31,5279.88,2234.63,1733.24,cash_in,C9118037,M4880976,2,6,0
4.32,1405.33,6555.14,6782.01,380.35,payment,C9898935,M9971870,19,3,0
14.06,2448.59,6410.28,2159.25,6346.56,debit,C6180257,M4406031,3,4,0
0.17,1964.92,9542.75,6753.92,7877.81,payment,C4048235,M4912025,3,1,1
11027.45,3584.53,332.84,3556.14,8094.79,payment,C5744400,M8652001,9,3,1
198.23,4266.56,5656.5,4016.87,3160.95,cash_in,C9328408,M7726215,9,4,1
22.96,3164.14,9415.86,4255.92,2092.93,payment,C8157670,M1566645,8,6,0
13.17,2518.21,3215.87,2283.85,2071.88,debit,C7478034,M5570107,18,3,0
37.32,4469.66,1188.11,6386.4,6535.73,cash_out,C7377974,M4736959,10,1,0
0.3,7218.26,1874.54,3562.67,1698.97,cash_out,C8762357,M7937806,21,1,1
6.27,875.8,3208.73,2970.81,5292.75,debit,C6627064,M7601346,11,2,0
24.41,3055.52,3371.04,2691.08,9021.15,payment,C4714587,M6157174,22,2,0
12.39,3122.99,1300.99,5736.92,6074.46,cash_out,C5067771,M5336552,8,4,0
2.66,8821.08,8783.03,2711.56,5305.66,debit,C3874563,M3451220,7,0,0
10.24,1370.21,7257.21,7263.11,2263.41,debit,C9945252,M9764165,18,6,0
8.73,1661.16,9676.65,9977.29,7626.46,cash_in,C3165750,M2026831,22,1,0
0.38,4841.41,3083.45,8531.09,3542.7,payment,C7925610,M7216697,10,3,1
4.4,7799.69,469.19,200.59,3087.54,debit,C8261804,M6106760,12,0,0
16.3,640.62,371.12,8982.66,8758.95,transfer,C3287748,M2926003,6,5,1
14.7,3995.47,3626.77,7099.09,3976.9,payment,C6660327,M8907996,0,4,0
5.86,880.92,5779.27,2262.17,780.96,payment,C6005392,M4173453,8,5,0
44.57,937.96,2305.94,5466.19,3772.77,cash_out,C5976514,M4079746,6,6,0
38.09,7434.53,431.51,2561.74,3169.27,payment,C4072102,M5448028,13,1,0
1.16,2396.71,4562.55,5836.51,5093.9,cash_in,C1470104,M1548103,17,6,0
24.16,3206.55,7107.68,1494.6,8617.52,cash_in,C1840925,M3566756,20,0,0
14.48,4437.73,2931.86,4711.58,1964.4,transfer,C6068364,M4486965,10,0,0
231.2,8363.68,9477.77,1717.36,8169.16,debit,C5703172,M8082070,12,2,1
0.37,7563.53,7611.88,2069.81,1421.42,cash_out,C4922062,M1156351,4,0,1
0.29,1167.29,2123.67,198.61,317.47,cash_out,C5255354,M7849994,14,3,1
87.11,9018.95,7854.8,3715.48,8176.27,cash_in,C8161659,M3382271,15,4,1
23.9,3220.37,8996.59,660.99,2852.14,payment,C4533439,M1940363,2,1,0
63.71,5605.67,2657.32,4927.6,2426.38,cash_out,C5544163,M3211404,1,1,0
25.9,9470.83,8015.59,8114.04,7991.92,transfer,C2524494,M8620528,22,1,0
10.65,1410.79,615.98,3795.67,4449.53,cash_in,C5344351,M8760635,23,6,0
21.43,4815.24,6397.02,5002.4,8265.92,cash_in,C2776218,M4068162,8,0,0
9.84,2351.16,8736.73,4462.99,7907.34,cash_in,C3488697,M6695502,16,6,0
42.08,3234.91,497.02,9562.28,7841.22,payment,C7463881,M7613627,17,2,0
34.83,7274.6,1559.59,2549.31,2566.13,cash_out,C8572723,M2280254,5,0,0
11730.2,1280.34,4633.11,5183.78,2433.49,payment,C7978124,M1838804,21,0,1
7.06,8261.35,2984.35,456.93,6329.87,cash_out,C3534208,M6914334,3,4,0
10.64,6975.0,1864.21,3251.56,8868.92,transfer,C9287806,M2711673,5,1,0
0.47,7509.54,2572.76,5619.81,1899.7,transfer,C7051819,M5853000,4,1,1
70.19,3272.98,8128.0,5951.92,6495.88,cash_out,C4276568,M1025295,22,4,1
1.83,2969.98,3090.22,8784.37,8351.79,payment,C9425574,M9700075,15,4,0
47.1,216.26,4699.79,8063.95,202.21,payment,C7333787,M9514216,21,2,0
0.1,6850.52,5018.67,6276.75,9047.36,cash_in,C8166197,M4509845,5,4,1
2.8,2753.27,4578.27,5030.28,3257.18,cash_out,C3684656,M7017865,18,1,0
3240.33,3557.97,928.78,8114.26,1424.83,payment,C3645228,M3531839,18,2,1
0.46,9555.0,7709.19,2261.83,1601.18,payment,C6298322,M7748185,7,3,1
177.28,1626.28,4145.19,8284.01,7254.93,cash_out,C1717148,M8238772,12,0,1
96.81,5192.28,6498.44,5557.13,1061.25,cash_out,C2794644,M4741911,20,4,0
21.48,2798.85,5390.88,8524.82,7073.29,cash_out,C2077639,M2404386,5,6,0
728.8,3783.92,3031.12,6661.19,8846.01,payment,C3577881,M8305474,17,3,1
12.45,3049.75,183.52,7659.4,1186.38,payment,C5398044,M1981259,12,2,0
2.19,8388.0,6769.82,521.54,3943.84,debit,C9430150,M9352168,14,5,0
5.71,3205.42,3340.19,7393.81,3938.4,cash_in,C5727298,M7699071,23,2,0
7.54,4409.91,1380.08,3032.32,1884.9,debit,C3364066,M8316857,4,1,0
79.62,6932.75,550.17,1714.64,2604.06,cash_out,C2891931,M5721184,23,3,1
29.06,5726.68,8632.54,8671.83,991.47,debit,C8491253,M3574031,13,4,0
39.3,2849.08,6937.48,1055.7,1692.75,cash_out,C2860486,M1333906,1,1,0
14.47,307.27,6913.07,1764.11,121.1,transfer,C6835711,M4300220,23,1,0
5.49,4020.69,8742.38,138.1,6354.9,payment,C4010846,M5532411,7,4,0
27.96,118.92,3617.25,6922.21,9256.56,debit,C3867496,M2047699,1,3,0
46.46,1723.74,4628.15,4417.86,2516.25,cash_out,C3974774,M4469681,16,4,0
7.19,8839.36,2118.08,8164.12,4134.34,transfer,C9483536,M6640877,20,0,0
192.64,9139.2,7525.42,7702.84,1852.63,cash_in,C2757494,M5157933,13,4,0
26.43,108.12,836.42,1635.02,5107.83,cash_out,C4374318,M4785088,22,4,0
129.67,5130.21,9711.08,3558.34,1949.67,debit,C2062009,M9864325,15,2,1
68.7,9415.65,295.87,9531.41,4874.56,cash_in,C2593364,M1728949,13,6,0
22.98,5861.81,162.11,8998.65,5428.44,transfer,C5469467,M5150050,2,4,0
361.17,4156.54,4660.38,5081.36,1195.62,debit,C8029640,M9946299,20,1,1
21.45,6641.34,1864.13,6788.01,9907.69,cash_out,C7556355,M7322835,11,5,0
8.75,3906.27,1791.07,8711.79,5789.99,transfer,C3321393,M6430328,14,1,0
33.24,5698.49,9529.0,3499.94,2312.81,payment,C8300694,M1151539,14,5,0
204.88,6117.51,4506.01,6311.28,1512.92,debit,C7912309,M8097624,18,2,1
0.29,4023.94,313.78,138.09,7840.28,cash_in,C6150496,M9355565,8,4,1
23.93,5752.69,4115.72,845.15,5139.68,debit,C9456863,M6071231,3,3,0
11.6,4637.52,9442.87,3499.29,4046.81,debit,C9999882,M9945913,3,3,0
107.93,2725.69,3228.77,7944.12,1749.99,debit,C7618586,M1166308,10,1,1
42.18,1481.46,4640.94,4027.41,2969.79,debit,C2026875,M1303301,17,1,1
0.19,1133.31,2292.25,5607.19,5442.28,debit,C4186897,M1690365,10,3,1
34.55,5555.55,6226.66,7395.24,2692.92,transfer,C6832313,M7979221,7,0,0
0.4,9160.47,567.71,2207.26,6828.6,cash_in,C7766201,M2708298,18,6,1
4.93,2112.73,9120.49,9508.12,3935.29,transfer,C5379847,M4214210,14,4,0
152.61,3012.48,4543.37,612.68,7635.58,transfer,C2984998,M9905673,15,1,0
9.08,445.7,1218.69,7526.19,4334.5,transfer,C1798686,M4874298,8,2,0
113.95,1402.11,5993.53,528.33,4891.08,payment,C8078969,M7725470,11,1,0
12.13,1503.46,7803.38,1256.61,9110.6,debit,C8318019,M9014254,4,2,0
13.58,1923.94,8565.57,1336.35,178.35,cash_out,C4614732,M5947520,14,6,0
0.16,9017.59,3105.38,2956.88,7876.13,payment,C4738590,M8332874,10,1,1
182.51,3194.14,4942.08,910.17,1458.08,payment,C6833407,M4660140,3,1,1
97.45,5999.73,132.91,2566.45,1364.49,cash_out,C2533514,M2140673,22,6,0
113.65,6436.92,6369.74,4686.81,1654.82,payment,C9993790,M5133583,19,2,0
12.43,3280.17,3314.77,1891.35,6719.07,cash_out,C6809536,M3347855,22,6,0
98.15,9777.23,3344.15,3745.61,931.93,transfer,C1918370,M6636947,1,4,0
5.58,3154.29,1018.19,4537.54,3141.84,cash_in,C4864146,M7142499,20,1,0
14.69,4439.77,5336.35,7459.16,7349.26,transfer,C8738391,M2997872,11,4,0
41.86,5753.65,2074.44,2964.91,9022.89,cash_out,C1614835,M6593021,7,3,0
5.97,2032.83,5345.53,4270.72,8751.08,transfer,C4372878,M5020591,20,4,0
95.12,4328.53,470.6,4796.9,5395.98,cash_out,C2146175,M6916088,5,3,0
31.28,2923.89,5593.03,1921.15,6874.28,payment,C4045723,M3050631,14,5,0
1.97,6642.85,9273.16,7316.49,4878.05,debit,C1838903,M2703343,16,4,0
81.04,6887.03,1961.12,2864.24,3877.01,transfer,C9039487,M8427157,23,3,0
3.28,4035.16,9328.21,9870.68,2322.39,cash_in,C3290957,M5310948,12,5,0
48.58,9069.75,621.32,5916.67,5899.79,transfer,C1619602,M2881825,1,4,0
63.6,2355.96,267.92,9068.62,8343.34,payment,C3746863,M2597185,22,0,0
5.01,5268.47,9055.56,1784.99,3018.61,payment,C9633551,M9668834,9,4,0
20.48,6732.92,7269.55,5870.11,4436.6,debit,C7223260,M9225504,10,5,0
4.43,5247.0,9459.93,7444.78,8441.61,transfer,C4005640,M3406846,2,3,0
15.6,5434.25,6637.3,6659.49,6348.88,transfer,C3309534,M6020409,16,4,0
118.47,4573.35,911.3,242.45,3348.85,debit,C9877175,M6020560,8,2,1
76.84,7968.57,2140.5,5013.76,8751.1,debit,C7563559,M9780692,3,0,0
4170.68,2178.21,5077.5,7544.66,8504.32,transfer,C2374322,M5123196,19,3,1
45.48,9458.07,3431.94,212.43,8228.56,debit,C3800519,M2767750,14,3,0
8.85,1563.29,8628.29,9253.66,5893.49,cash_out,C7269122,M2500390,20,6,0
22.38,5430.76,304.61,7246.93,9615.73,transfer,C6342149,M4274222,4,5,0
3.82,1303.22,5799.17,7893.92,890.22,cash_out,C9936187,M3108060,18,3,0
9.8,3219.98,1300.5,7262.72,518.4,transfer,C9910694,M6504438,17,6,0
471.98,522.89,3344.63,8805.26,3063.43,cash_in,C4465905,M7718619,2,2,1
210.62,5356.2,2135.85,7599.51,1484.62,cash_in,C2323150,M4641208,22,2,0
5.54,5726.66,2168.96,2495.75,6224.95,transfer,C6601298,M6398188,13,0,0
17.29,4558.59,2538.47,6541.55,8621.66,cash_in,C5016612,M9176265,18,1,0
29.21,1245.33,3860.33,2536.38,9569.54,debit,C1714496,M3248548,16,1,0
16.27,378.91,1668.24,5985.56,9968.01,cash_in,C7876296,M1078617,10,1,0
26.85,8091.66,2638.61,8188.3,6861.28,transfer,C1586563,M2758975,19,5,1
58.2,6382.6,2126.9,5400.59,8199.54,payment,C7871859,M5456045,1,2,0
4.1,6725.86,5513.94,1440.15,9803.28,transfer,C5430170,M3394275,15,3,0
1133.73,5140.19,1114.24,6374.22,6796.68,cash_in,C2947150,M9872941,18,1,1
58.33,9272.99,5795.91,5793.81,544.55,cash_in,C7746654,M5364219,22,6,0
26.37,6107.44,9655.38,9206.67,5739.71,cash_out,C9483505,M5667750,19,4,0
8.47,3267.02,9613.07,1207.67,7098.43,payment,C8611395,M3278090,15,0,0
29.06,310.6,9681.57,8079.84,9602.57,transfer,C2772652,M7438213,8,6,0
28.19,2110.64,9476.4,5947.41,7624.07,transfer,C9510362,M9278174,6,4,0
16.64,3655.53,5168.5,7349.75,2223.05,payment,C8967438,M8541478,0,6,0
691.17,6089.92,6264.62,1215.9,9519.99,cash_out,C9600857,M8031853,0,1,1
123.59,3551.94,7896.49,9701.9,9245.91,transfer,C3858597,M4903114,2,4,0
204.45,4672.07,172.5,7603.82,756.22,transfer,C9300492,M5565271,3,4,1
0.19,7829.75,8417.87,6468.14,689.02,cash_in,C6193662,M2657432,20,1,1
0.28,4709.6,5915.08,7380.25,4799.23,cash_in,C5290929,M7826210,6,1,1
810.82,8435.62,7955.16,1936.67,238.49,cash_out,C3892246,M8033277,3,0,1
102.29,450.92,3124.24,5305.82,1082.25,cash_in,C4608984,M1843231,15,0,0
0.23,6562.7,655.3,9306.67,7812.46,transfer,C6624077,M4966900,12,6,1
8.98,5755.29,2046.28,9588.52,5875.58,transfer,C6686874,M8798827,15,4,0
13.55,4999.83,1451.96,9557.62,5674.55,transfer,C1436154,M8740921,6,4,0
1.8,7809.05,6578.05,1799.49,1025.89,cash_out,C7386662,M1692168,23,4,0
2.17,3959.49,1511.1,1287.51,8062.22,payment,C6305179,M5686341,23,3,0
8.71,1198.5,1755.12,8096.66,9647.69,cash_in,C1105506,M8630079,8,2,0
1426.83,1532.53,2333.27,3085.19,8582.6,cash_out,C4081423,M7048956,4,0,1
52.46,3488.98,2225.27,5918.36,7577.76,cash_out,C1285508,M5556644,9,5,0
442.17,4797.16,1884.92,6208.54,2161.62,cash_out,C8057608,M6924408,10,0,0
1509.65,881.14,4709.63,8201.58,7229.98,transfer,C3247082,M5535693,11,6,1
43.57,3572.48,3884.42,1400.99,1152.38,transfer,C6363158,M2525364,5,6,0
3.79,9934.34,7060.88,7351.82,8043.1,cash_in,C5283210,M9035774,17,3,0
17.6,5185.58,4270.88,2217.55,3855.75,transfer,C1162262,M9391961,16,2,0
5.43,5160.6,2384.14,8226.56,5619.15,transfer,C2837700,M1545746,15,2,0
11.09,948.96,3077.68,598.48,5755.68,debit,C4382286,M7594085,19,5,0
25.73,7875.69,9798.51,2858.16,2763.25,cash_in,C5536878,M8533764,1,4,0
455.79,5325.06,3253.76,4373.77,1565.54,transfer,C3821467,M2105921,5,1,1
1.96,9394.12,1569.01,243.99,9036.36,transfer,C4491964,M4654144,0,0,0
304.57,2561.8,2987.74,7171.74,4092.73,cash_out,C2866127,M1081021,0,4,1
8.14,5724.47,990.81,2596.01,4121.32,transfer,C1388269,M2549296,12,4,0
33.59,8221.96,1474.75,4995.27,9344.81,debit,C9924347,M8714686,23,5,0
215.83,5463.59,7357.25,3072.0,9891.02,transfer,C8134635,M9053548,8,3,0
88.3,6007.58,8427.46,5935.92,2845.57,cash_out,C5178217,M8290741,3,0,1
0.65,4512.13,9302.73,5281.57,943.11,transfer,C7197168,M5347612,10,4,0
126.44,3159.55,9730.51,1972.21,2671.76,transfer,C2147789,M7090445,6,2,1
54.53,4170.05,4520.13,3813.11,5790.07,debit,C5200727,M5754387,18,5,0
0.22,1567.87,631.32,679.75,1465.69,transfer,C3336716,M2536829,22,4,1
201.16,5182.06,6004.99,7693.87,9684.65,cash_out,C7561267,M3361198,1,4,1
60.1,5019.12,6919.39,9057.86,4728.93,payment,C4232187,M7905264,9,1,0
7.36,9957.88,272.23,3017.13,1678.76,transfer,C3340240,M6570296,3,4,0
0.47,6320.58,7884.39,9748.07,3524.92,transfer,C5812790,M7670331,3,0,1
1957.9,648.28,4322.06,332.96,944.01,debit,C5065168,M9763941,4,3,1
156.26,7481.81,1840.23,9837.73,1358.81,cash_in,C2151651,M6886244,2,1,1
0.47,7181.77,214.13,7380.74,4408.74,payment,C4764611,M5337729,9,3,1
62.49,3124.07,1859.27,1528.83,4454.08,cash_out,C6030577,M7422642,0,0,0
59.73,167.75,5042.28,7460.86,6296.62,cash_out,C6186301,M9251338,4,2,0
200.21,922.43,9991.81,5394.1,1715.5,payment,C2703840,M3117579,14,5,1
26.19,9869.97,5142.94,8488.31,7065.56,cash_in,C6890185,M7714063,4,6,0
734.86,6251.87,4475.1,9978.12,8537.78,cash_in,C9567062,M5522508,19,2,1
43.32,6657.68,5823.99,6427.21,3679.9,transfer,C7925315,M2826251,16,2,0
13.79,3083.24,1541.19,2429.41,8654.53,cash_out,C6160663,M1900056,9,5,0
60.29,3846.2,1608.37,1193.58,960.12,cash_in,C5240908,M6977392,5,2,0
167.12,4056.73,6940.47,8030.2,6463.9,transfer,C3075757,M2695762,21,5,1
46.65,5512.35,895.05,1552.84,2565.87,cash_in,C4917508,M6145958,7,2,0
29.08,5054.38,8653.6,8082.29,7267.75,debit,C9670753,M5651104,18,6,0
26.26,4111.0,2670.74,7763.9,3538.44,transfer,C2690413,M1733875,5,0,0
0.16,6599.46,2861.76,8041.26,1946.23,transfer,C2987493,M7735189,1,2,1
4.18,4296.45,8255.58,2473.2,1508.55,debit,C7460076,M1887034,1,1,0
388.6,5987.28,5552.51,5963.04,6083.47,transfer,C2345229,M2500981,8,0,1
4.21,9197.94,4800.95,1256.09,1158.68,cash_in,C2659290,M8828832,20,4,0
13.63,1139.13,6340.38,3940.74,9280.4,payment,C1854439,M9511530,8,0,0
7.23,9784.01,4719.93,5286.45,8686.62,transfer,C3021324,M2292538,6,3,0
85.21,1739.92,1281.86,4778.23,1748.03,debit,C8443053,M9767542,23,0,0
2.3,6027.57,656.76,2344.31,1208.32,cash_in,C2774754,M8159710,0,4,0
409.05,6194.14,9761.88,1630.82,8948.2,debit,C7445760,M5216352,15,3,0
79.54,4903.13,8391.26,499.15,8795.24,debit,C2779095,M1117006,5,6,0
1176.84,7191.55,3726.73,3583.79,8684.6,debit,C1528110,M1247136,5,5,1
0.11,7703.52,2211.54,4013.09,1943.61,transfer,C7554909,M1638397,12,4,1
24.99,3588.87,4613.34,4044.27,4774.38,cash_in,C8423649,M6981200,2,3,0
18.12,5822.84,9827.17,9322.03,7000.12,cash_out,C2500599,M6399815,1,5,0
0.45,8252.17,3945.11,143.68,9284.66,cash_out,C4315596,M7106548,1,6,1
57.36,8938.6,1649.75,8500.49,7057.88,transfer,C4726746,M3297699,9,4,0
23.85,2281.87,201.17,9137.46,7412.04,debit,C2251483,M1259548,10,6,0
269.9,9124.76,3832.86,7224.98,7660.14,debit,C7511820,M5878842,12,5,1
10.95,8690.59,6183.2,3366.95,3167.6,transfer,C2568206,M1052684,10,0,0
26.04,2833.76,5036.82,2669.81,9936.89,cash_in,C9481962,M8121698,3,2,0
89.26,3277.42,7672.69,8655.85,1454.48,transfer,C8533642,M9265786,10,6,0
1673.46,7674.26,5027.73,1074.78,3686.58,cash_out,C7314617,M1765283,21,6,1
0.32,7370.08,286.72,3026.79,2997.92,payment,C5700700,M8094270,14,3,0
0.04,1107.28,4660.86,705.35,5050.4,transfer,C7067543,M7447049,8,6,1
28.15,6448.05,2375.81,6679.34,705.89,transfer,C9165068,M6335996,9,1,0
29.07,8897.81,3035.42,821.67,3086.97,payment,C8701056,M4037815,12,0,0
356.06,7728.72,4004.83,5327.97,9814.53,cash_in,C4119496,M9660305,9,0,1
73.77,1447.46,4508.66,8934.44,6863.61,cash_out,C9023448,M2134102,22,1,0
38.76,5530.05,9216.38,4811.29,6947.12,payment,C3103533,M4655555,16,3,0
12.48,6113.08,4123.73,6751.04,399.07,payment,C9674029,M9779777,12,4,0
18.68,6969.82,7823.7,7796.47,2671.11,payment,C1426130,M9805124,19,6,0
251.38,7447.82,9574.23,3340.98,8552.17,cash_in,C5317991,M1148219,10,1,1
5.46,4173.79,671.95,4789.53,5994.25,cash_in,C9385444,M6687491,11,2,0
384.4,8640.28,2488.28,7834.44,2670.75,cash_out,C9000330,M4524186,12,5,1
56.19,2141.8,690.4,1843.03,9442.56,cash_out,C9089056,M2732875,3,6,0
0.42,6547.36,4951.95,6106.8,9690.25,transfer,C8095661,M3757866,1,6,1
311.87,3782.29,2960.61,8387.78,4101.07,debit,C4903872,M1543278,11,1,1
75.29,9558.0,177.85,5886.69,8084.07,cash_out,C1496403,M4022966,23,3,0
66.99,7967.66,237.75,9969.15,8915.79,cash_out,C7669290,M5506991,15,6,0
0.28,8696.68,4560.71,8847.03,7618.78,cash_out,C2348637,M7711928,6,3,1
12.24,3490.09,206.73,425.69,5874.69,cash_out,C4099584,M7933500,14,1,0
0.19,2316.38,1220.01,8102.57,1683.11,payment,C8442394,M8268414,7,4,1
2910.45,421.86,4037.22,9303.32,2675.08,cash_out,C6868570,M6453433,3,5,1
119.0,2326.18,4673.97,1664.24,7605.3,cash_out,C2459729,M3685450,18,0,0
30.08,6556.95,3054.8,7746.8,8189.33,transfer,C3104511,M8221703,22,3,0
39.28,8258.22,4590.81,1745.42,6480.76,payment,C4446190,M9208286,8,4,0
86.5,331.61,7255.58,5106.09,5506.7,payment,C1046795,M8024550,23,3,0
28.13,8480.23,314.83,541.49,201.27,transfer,C3881610,M1779426,5,1,0
11.67,7788.63,9450.52,8832.96,2458.15,transfer,C5689111,M5346105,17,4,0
19.65,1816.19,1653.09,9575.47,2547.94,cash_out,C1110067,M3814759,7,2,0
422.43,9068.1,8073.07,3506.12,9736.91,transfer,C4795712,M6664736,9,2,1
11.96,430.56,8567.63,5850.86,8150.28,debit,C5778772,M4492198,19,1,0
11.41,8763.96,3015.98,2538.27,9199.45,debit,C8159756,M3218999,0,6,0
6.43,7491.55,5429.82,6486.58,1312.24,payment,C5533586,M2517765,5,4,0
0.38,3988.94,9085.97,6156.11,6186.4,transfer,C2978107,M3393151,7,3,1
0.86,4651.88,5921.18,2850.77,749.11,transfer,C7441289,M4057686,19,6,0
33.08,5706.94,9026.7,3484.79,9861.24,transfer,C3221959,M4033513,12,3,0
341.48,3786.53,7253.22,1368.28,4293.17,payment,C8943215,M6343575,4,5,1
9.48,4046.55,3892.64,8983.26,1504.48,transfer,C8142454,M3021076,14,6,0
15.21,5753.71,1667.56,7444.08,5377.16,payment,C6291618,M3305668,8,0,0
227.38,3602.95,2379.69,3385.46,198.34,transfer,C5545044,M4521264,23,6,1
20.17,3065.18,6695.28,588.76,8528.39,cash_in,C8734220,M3343065,8,3,1
3.99,6955.0,2588.11,1399.79,9710.4,debit,C4963902,M5267659,20,6,0
10.9,5443.04,1183.67,1885.29,9283.94,transfer,C6075294,M9105115,15,0,0
8.22,8312.2,2062.92,2168.8,2421.33,cash_out,C8214175,M6944002,3,2,0
94.17,1742.7,4725.97,5474.73,2969.38,cash_in,C5612679,M1961838,16,2,0
23.79,3656.84,5320.19,2001.84,7414.29,cash_out,C6379429,M8335722,22,6,0
13.4,1801.82,7422.6,2734.64,4874.32,debit,C3823299,M7080274,9,1,0
2.3,3256.93,3795.0,7878.78,3978.72,debit,C3667979,M3895974,5,6,0
62.35,5379.51,3591.42,7978.56,9344.88,cash_in,C3818616,M6031079,14,1,0
2.68,7628.74,8820.04,6496.58,997.33,cash_out,C3726721,M5121891,8,0,0
88.36,213.3,233.1,7051.44,4233.3,cash_out,C8438749,M1667019,4,3,1
19.64,8327.34,3492.64,8407.52,9632.44,payment,C8219379,M4258224,5,0,0
75.61,489.45,7200.05,6183.78,594.03,transfer,C4684377,M5120657,11,6,0
17.16,1687.19,8379.9,1027.1,9501.41,cash_out,C7414290,M1097123,22,0,1
0.18,5335.88,4667.9,6624.85,3271.67,payment,C7714800,M2860547,21,5,0
39.51,4792.62,4415.67,1385.01,2885.66,debit,C6938942,M1173197,0,4,0
175.21,2078.86,4294.23,4502.46,4313.55,cash_out,C4740168,M2867709,6,6,0
132.88,1235.2,6464.85,7946.39,2663.85,transfer,C8302666,M6027633,4,1,0
23.07,2832.62,8189.56,1251.41,7513.77,cash_in,C3997704,M8783319,15,5,0
12.21,4818.43,4260.21,9194.01,413.3,cash_out,C5211213,M5904273,5,4,0
81.73,8812.0,8107.63,4786.48,8597.65,transfer,C9583174,M8405132,0,0,0
6.58,6193.41,1968.98,3067.82,1909.25,cash_out,C5815583,M4677442,14,2,0
0.05,5012.48,2268.34,3518.97,7830.96,cash_out,C9405102,M7521659,18,2,1
53.67,206.72,3653.46,3004.88,5407.06,cash_out,C7350181,M3295382,13,4,0
52.27,4729.34,2058.81,4395.35,7090.37,transfer,C1202801,M1053903,19,2,0
0.32,3198.23,7444.99,2752.38,1004.57,payment,C4933516,M6390302,18,4,1
1297.85,2281.71,5382.94,2692.32,4330.68,payment,C9199507,M7888141,23,0,1
0.26,9074.64,2693.05,2201.56,607.17,cash_in,C2381677,M8572769,20,6,1
18.18,8971.36,8505.89,1400.6,8780.71,cash_out,C7780212,M2126482,11,5,0
8.56,3790.39,5223.54,6128.39,432.22,transfer,C3502367,M8596915,15,5,1
110.55,5218.53,3411.76,7005.29,6533.14,debit,C7460213,M1342823,9,1,1
17.76,4341.21,3440.86,461.4,7088.29,cash_in,C5479668,M8127058,18,4,0
335.87,6481.66,6692.13,320.31,4105.06,transfer,C3275650,M4070841,23,1,1
39.78,4806.21,5788.9,2883.97,904.69,transfer,C9588269,M8585347,16,5,0
6.01,5073.58,3361.95,6018.17,8281.87,cash_in,C8897508,M4443459,18,3,0
614.18,6994.12,6966.64,8697.73,5086.78,cash_in,C7707613,M1403834,23,6,1
36.38,3294.26,316.88,6740.38,3096.56,cash_out,C3332014,M2978843,22,3,0
163.42,4283.62,7031.57,869.72,8656.75,cash_in,C1498946,M7830591,12,1,1
665.81,4081.97,1712.31,9316.23,6794.04,transfer,C8961905,M4215485,18,4,1
196.56,892.91,9952.44,8182.37,9311.84,cash_in,C3013232,M3582323,13,5,1
88.83,2120.33,8062.4,4690.14,4629.66,transfer,C9957245,M8094894,9,4,0
0.3,1661.58,2141.84,6985.01,5402.07,cash_out,C2461262,M4983000,10,2,1
11.61,6954.06,1218.25,3652.05,5699.25,cash_in,C8543726,M1449361,12,4,0
71.07,5432.22,1979.52,3741.86,9962.72,debit,C3724721,M5555926,7,4,1
5.71,2851.57,7884.86,8136.06,7004.01,transfer,C8816646,M2873109,13,3,0
12.85,3925.01,3831.36,6444.84,6666.9,transfer,C6766997,M9853402,18,6,0
18.97,612.87,3858.18,8524.05,8836.6,debit,C3380969,M9573194,2,2,0
0.39,1232.93,638.55,6030.86,1645.15,payment,C1713556,M8487110,1,1,1
173.53,5224.06,8992.72,9613.3,749.34,cash_out,C7746305,M3520317,16,1,1
23.61,1821.15,8714.18,3030.23,3061.56,debit,C6473549,M1506516,21,6,0
2073.46,6631.73,9662.81,9518.95,1920.12,cash_in,C5623969,M2490107,2,3,1
16.09,5964.13,1212.1,6038.42,8954.03,transfer,C3877133,M8923004,12,3,0
103.76,1421.34,265.76,6286.51,4617.27,cash_out,C8067892,M4265153,21,2,1
496.02,5989.13,6339.12,1920.42,2605.51,debit,C9129449,M1098476,2,1,1
133.21,6653.05,6611.72,3052.74,6610.53,payment,C4606256,M7842115,19,0,1
17.24,1646.48,2306.01,3705.9,188.65,debit,C5467103,M8572382,12,6,0
1.48,2574.26,3829.55,7634.35,107.61,payment,C5064835,M7298714,10,1,0
28.29,3152.55,3584.11,2300.83,7664.57,payment,C9409280,M2328070,22,4,0
166.22,7810.96,2855.98,261.06,2506.41,cash_in,C5563021,M9556729,17,1,0
396.1,9980.97,2562.82,3757.44,9396.79,cash_in,C7897346,M3554669,6,1,1
1959.23,8087.29,6082.76,6286.8,5336.5,payment,C2236315,M3170095,11,4,1
136.47,9681.13,8567.66,6699.11,1824.38,transfer,C5304568,M4120482,19,4,0
12.39,4166.22,6236.84,209.69,4227.83,transfer,C8611905,M7848147,5,1,0
22.27,9854.14,9095.94,9485.03,6607.31,cash_out,C5159882,M4612742,10,6,0
